Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
28Apr1990,4.2367,0.0041,2.8488,5.3400,1.4229,0.0028,1.5582,0.9920,0.0000,1.5094,0.0095,2.2685,2.0078,0.22876,0.02559,0.0000,1.5444,0.29560,4.2279
29Apr1990,4.2069,0.0040,2.8421,5.3477,1.7137,0.0022,1.5919,0.9553,0.0000,1.5034,0.0075,2.3435,2.0144,0.23484,0.02592,0.0000,1.5531,0.46482,4.2299
30Apr1990,4.1908,0.0021,2.8233,5.2793,1.5361,0.0011,1.6148,0.8650,0.0000,1.4911,0.0042,2.3128,1.8832,0.21972,0.02129,0.0000,1.6007,0.45296,4.1913
01May1990,4.1808,0.0006,2.8109,5.1414,1.7077,0.0007,1.6272,0.8263,0.0000,1.5038,0.0023,2.2031,1.7556,0.20909,0.01636,0.0000,1.6108,0.39798,4.1665
02May1990,4.1622,0.0001,2.8035,4.9977,1.5774,0.0005,1.6270,0.8134,0.0000,1.5201,0.0015,2.0952,1.6744,0.19748,0.01103,0.0000,1.6304,0.41311,4.1510
03May1990,4.1308,0.0000,2.7902,4.8619,1.3689,0.0002,1.6332,0.7336,0.0000,1.5259,0.0010,2.0311,1.5908,0.17694,0.00505,0.0000,1.6393,0.43330,4.1291
04May1990,4.0837,0.0000,2.7719,4.7333,1.4113,0.0001,1.6401,0.6917,0.0000,1.5374,0.0008,2.0747,1.5112,0.15403,0.00230,0.0000,1.6423,0.45183,4.0976
05May1990,4.0159,0.0000,2.7564,4.6235,1.4946,0.0001,1.6514,0.7027,0.0000,1.5567,0.0006,2.1062,1.4687,0.14034,0.00150,0.0000,1.6427,0.46033,4.0536
06May1990,3.9471,0.0000,2.7097,4.5528,1.3874,0.0001,1.6640,0.6769,0.0000,1.5624,0.0005,2.0656,1.4691,0.12899,0.00128,0.0000,1.6483,0.47493,3.9957
07May1990,3.8510,0.0000,2.6811,4.5207,1.2447,0.0000,1.6916,0.6151,0.0000,1.5602,0.0004,1.8748,1.4651,0.11487,0.00103,0.0000,1.6544,0.47329,3.9240
08May1990,3.7763,0.0000,2.6759,4.5016,1.3385,0.0000,1.7063,0.5919,0.0000,1.5638,0.0003,1.9004,1.4498,0.10472,0.00097,0.0000,1.6703,0.46147,3.8356
09May1990,3.7201,0.0000,2.6713,4.5286,1.4641,0.0000,1.7214,0.5204,0.0000,1.5704,0.0003,1.9836,1.5080,0.10248,0.00135,0.0000,1.7063,0.47020,3.7628
